-0.095344,-0.0108115,0.0344807,0.0701114,1.27E-05
-0.0953446,-0.0108115,0.0344808,0.0701116,1.26E-05
-0.0953452,-0.0108115,0.034481,0.0701118,1.25E-05
-0.0953458,-0.0108115,0.0344811,0.070112,1.25E-05
-0.0953464,-0.0108115,0.0344812,0.0701123,1.24E-05
-0.095347,-0.0108115,0.0344813,0.0701125,1.24E-05
-0.0953476,-0.0108115,0.0344815,0.0701127,1.23E-05
-0.0953482,-0.0108115,0.0344816,0.0701129,1.22E-05
-0.0953488,-0.0108115,0.0344817,0.0701131,1.22E-05
-0.0953494,-0.0108115,0.0344818,0.0701133,1.21E-05
-0.09535,-0.0108116,0.034482,0.0701136,1.21E-05
-0.0953505,-0.0108116,0.0344821,0.0701138,1.20E-05
-0.0953511,-0.0108116,0.0344822,0.070114,1.20E-05
-0.0953517,-0.0108116,0.0344823,0.0701142,1.19E-05
-0.0953522,-0.0108116,0.0344825,0.0701144,1.19E-05
-0.0953528,-0.0108116,0.0344826,0.0701146,1.18E-05
-0.0953534,-0.0108116,0.0344827,0.0701148,1.18E-05
-0.0953539,-0.0108116,0.0344828,0.070115,1.17E-05
-0.0953545,-0.0108116,0.0344829,0.0701152,1.17E-05
-0.095355,-0.0108116,0.0344831,0.0701154,1.16E-05
-0.0953556,-0.0108116,0.0344832,0.0701156,1.16E-05
-0.0953561,-0.0108117,0.0344833,0.0701158,1.15E-05
-0.0953567,-0.0108117,0.0344834,0.070116,1.15E-05
-0.0953572,-0.0108117,0.0344835,0.0701162,1.14E-05
-0.0953577,-0.0108117,0.0344836,0.0701164,1.14E-05
-0.0953583,-0.0108117,0.0344838,0.0701166,1.13E-05
-0.0953588,-0.0108117,0.0344839,0.0701168,1.13E-05
-0.0953593,-0.0108117,0.034484,0.070117,1.12E-05
-0.0953598,-0.0108117,0.0344841,0.0701172,1.12E-05
-0.0953604,-0.0108117,0.0344842,0.0701174,1.12E-05
-0.0953609,-0.0108117,0.0344843,0.0701176,1.11E-05
-0.0953614,-0.0108117,0.0344844,0.0701178,1.11E-05
-0.0953619,-0.0108118,0.0344846,0.070118,1.10E-05
-0.0953624,-0.0108118,0.0344847,0.0701182,1.10E-05
-0.0953629,-0.0108118,0.0344848,0.0701184,1.09E-05
-0.0953634,-0.0108118,0.0344849,0.0701186,1.09E-05
-0.0953639,-0.0108118,0.034485,0.0701188,1.09E-05
-0.0953644,-0.0108118,0.0344851,0.070119,1.08E-05
-0.0953649,-0.0108118,0.0344852,0.0701191,1.08E-05
-0.0953654,-0.0108118,0.0344854,0.0701193,1.07E-05
-0.0953659,-0.0108118,0.0344855,0.0701195,1.07E-05
-0.0953664,-0.0108118,0.0344856,0.0701197,1.06E-05
-0.0953669,-0.0108119,0.0344857,0.0701199,1.06E-05
-0.0953674,-0.0108119,0.0344858,0.0701201,1.06E-05
